snapshot_time_utc,week_monday,week_friday,week_sunday,ticker,slug,event_title,market_question,event_id,market_id,condition_id,event_endDate,K,T_days,pPM_buy,pPM_mid,yes_spread,qPM_buy,qPM_mid,no_spread,pm_ok,pm_reason,yes_token_id,no_token_id,S,pRN,qRN,pRN_raw,rn_method,rn_quote_source,rn_monotone_adjusted,n_calls_used,calls_k_min,calls_k_max,deltaK,snapshot_time_local,snapshot_session,event_updatedAt,expiry_ts_utc,pm_ok_meta,pm_reason_meta,schema_version,spot_source,spot_asof_utc,rn_asof_utc,rv20,dividend_yield,expiry_date,S_asof_close,S_asof_close_adj,S_expiry_close,S_expiry_close_adj,r,T_years,sqrt_T_years,log_T_days,log_m,abs_log_m,x_logit_prn,prn_raw_gap,x_prn_x_tdays,x_prn_x_rv20,x_prn_x_logm,rv20_sqrtT,log_m_over_volT,abs_log_m_over_volT,log_m_fwd,abs_log_m_fwd,log_m_fwd_over_volT,abs_log_m_fwd_over_volT,run_id,run_time_utc,run_contract_type,forward_price,rel_spread_median,n_chain_raw,n_chain_used,n_band_raw,n_band_inside,dropped_intrinsic,asof_fallback_days,expiry_fallback_days,split_events_in_preload_range,spot_scale_used,expiry_close_date_used,asof_date,x_m,x_abs_m,rv20_source,rv20_window,is_missing_rv20
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,GOOGL,googl-close-above-on-february-6-2026,Google (GOOGL) closes above ___ on February 6?,Will Google (GOOGL) close above $345 on February 6?,199244,1339438,0xd56c0c5fc44f5109913f27842f7c78f2f6156ea2f02fbe07ac82307156285c70,2026-02-06 00:00:00+00:00,345.0,0.8816881407407408,0.95,0.48,0.94,0.99,0.52,0.94,True,ok,4355378183214903931252928016967876547643054395101400512590175926044443098560,59092483026077058659463666304314897845668924163226981043987123648206275268255,323.25,0.110008,0.889992,0.110008,call_slope,bidask_mid,False,91,110.0,450.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:47:39.769593Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.19615741425896638,0.0,2026-02-06,323.25,323.25,323.25,323.25,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,0.0651183993793928,0.0651183993793928,-2.0906593835010976,0.0,-1.843309584761266,-0.41009833876382007,-0.13614039270109962,0.00964086042515324,6.754417812075912,6.754417812075912,0.06504593186097588,0.06504593186097588,6.746901105555833,6.746901105555833,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,323.27342597412917,0.08219178082191776,91,91,16.0,16.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.13598888780372223,-0.13598888780372223,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,MSFT,msft-close-above-on-february-6-2026,Microsoft (MSFT) closes above ___ on February 6?,Will Microsoft (MSFT) close above $390 on February 6?,199233,1339407,0x0e126d5be4474b47fc5cc562521e88af6550c9b31663f8d1e3b34d0c776ef6a6,2026-02-06 00:00:00+00:00,390.0,0.8816881407407408,0.93,0.5700000000000001,0.7200000000000001,0.79,0.43000000000000005,0.72,True,ok,98981640955003502789598454065792186562737624568361784733590667421215863712757,54136558546062041633880152488599200690012071163886418600816631559608949283762,392.75,0.7067178,0.2932822,0.7067178,call_slope,bidask_mid,False,101,270.0,655.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:49:47.440083Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.4778355745728781,0.0,2026-02-06,392.75,392.75,392.75,392.75,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,-0.007026538012038462,0.007026538012038462,0.8794961494436209,0.0,0.7754413247915868,0.42025454790402644,-0.0061798131255070615,0.02348494497663091,-0.29919329251272836,0.29919329251272836,-0.007099005530455469,0.007099005530455469,-0.30227899352199694,0.30227899352199694,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,392.7784626491546,0.9999999999999998,101,101,17.0,17.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.006243548028914554,0.006243548028914554,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,MSFT,msft-close-above-on-february-6-2026,Microsoft (MSFT) closes above ___ on February 6?,Will Microsoft (MSFT) close above $400 on February 6?,199233,1339408,0x362fcfec480d22bad2b70b06ca753faaaaa7dfc2e9049f6957f67ffb22a4a838,2026-02-06 00:00:00+00:00,400.0,0.8816881407407408,0.7,0.375,0.6499999999999999,0.95,0.625,0.6499999999999999,True,ok,111411294682062862547807106570670613980125417242887779631369140473733206517228,73129830504591051786017657716416802577123978986425064509921825730497314311301,392.75,0.3166896,0.6833104,0.3166896,call_slope,bidask_mid,False,101,270.0,655.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:49:47.440083Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.4778355745728781,0.0,2026-02-06,392.75,392.75,392.75,392.75,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,0.01829126997225139,0.01829126997225139,-0.7690271075687216,0.0,-0.6780420806514958,-0.3674685098072186,-0.014066482440519097,0.02348494497663091,0.7788508761869541,0.7788508761869541,0.018218802453834306,0.018218802453834306,0.7757651751776823,0.7757651751776823,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,392.7784626491546,0.9999999999999998,101,101,17.0,17.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.014010752954438124,-0.014010752954438124,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,MSFT,msft-close-above-on-february-6-2026,Microsoft (MSFT) closes above ___ on February 6?,Will Microsoft (MSFT) close above $410 on February 6?,199233,1339409,0x4507368e6ec09d2cb1d79e9f169b472a60e4c254e812697a6d64517516894f8c,2026-02-06 00:00:00+00:00,410.0,0.8816881407407408,0.36,0.185,0.35,0.99,0.815,0.35,True,ok,4263263702740115058941962140995400226477919129276286220849431785355679628807,67080232590598485898251912592828199348400879494909414902453577343976086256343,392.75,0.0653381,0.9346619,0.0653381,call_slope,bidask_mid,False,101,270.0,655.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:49:47.440083Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.4778355745728781,0.0,2026-02-06,392.75,392.75,392.75,392.75,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,0.04298388256262298,0.04298388256262298,-2.660609532531331,0.0,-2.345827871974641,-1.2713338846911852,-0.11436332769132194,0.02348494497663091,1.8302739310394305,1.8302739310394305,0.042911415044205925,0.042911415044205925,1.8271882300301598,1.8271882300301598,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,392.7784626491546,0.9999999999999998,101,101,17.0,17.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.11417051992102265,-0.11417051992102265,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,MSFT,msft-close-above-on-february-6-2026,Microsoft (MSFT) closes above ___ on February 6?,Will Microsoft (MSFT) close above $420 on February 6?,199233,1339410,0x1b5e9ecaa6277a0f332a4ae996b108ace5fff50556ef6f11813e96f1cf96ded0,2026-02-06 00:00:00+00:00,420.0,0.8816881407407408,0.177,0.0935,0.16699999999999998,0.99,0.9065,0.16700000000000004,True,ok,95750769566274589425464317210348581072431561937158692261657669074632404350918,50706067027712865010370651824516470049750885414154344403703276757711767406908,392.75,0.0086673,0.9913327,0.0086673,call_slope,bidask_mid,False,101,270.0,655.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:49:47.440083Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.4778355745728781,0.0,2026-02-06,392.75,392.75,392.75,392.75,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,0.06708143414168335,0.06708143414168335,-4.739492875875118,0.0,-4.1787546617843185,-2.2646983015278495,-0.31793197921799415,0.02348494497663091,2.856359008225647,2.856359008225647,0.06700896662326633,0.06700896662326633,2.853273307216378,2.853273307216378,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,392.7784626491546,0.9999999999999998,101,101,17.0,17.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.3175885199307243,-0.3175885199307243,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,MSFT,msft-close-above-on-february-6-2026,Microsoft (MSFT) closes above ___ on February 6?,Will Microsoft (MSFT) close above $430 on February 6?,199233,1339411,0x27291be2fe31668b6f3432796632a5e110ca429f3fc1b19832cfc4f329dd9d39,2026-02-06 00:00:00+00:00,430.0,0.8816881407407408,0.95,0.479,0.942,0.992,0.521,0.942,True,ok,84647626568461902747499322529680361636553319420441497626681965240105167134820,38534740009620601201550617288041208442350420893963427834524254537269636479503,392.75,0.0026669,0.9973331,0.0026669,call_slope,bidask_mid,False,101,270.0,655.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:49:47.440083Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.4778355745728781,0.0,2026-02-06,392.75,392.75,392.75,392.75,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,0.09061193155187755,0.09061193155187755,-5.924168067285187,0.0,-5.2232687286803445,-2.8307782522975145,-0.5368003114146641,0.02348494497663091,3.8582986522660576,3.8582986522660576,0.09053946403346055,0.09053946403346055,3.855212951256789,3.855212951256789,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,392.7784626491546,0.9999999999999998,101,101,17.0,17.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.5363710016561427,-0.5363710016561427,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,NVDA,nvda-close-above-on-february-6-2026,NVIDIA (NVDA) closes above ___ on February 6?,Will NVIDIA (NVDA) close above $165 on February 6?,199256,1339456,0x7550b2759f9528cfa7b97e62d3c253bd1dedf35c6b5d82e517bee832fc8c8ee2,2026-02-06 00:00:00+00:00,165.0,0.8816881407407408,0.97,0.665,0.61,0.64,0.335,0.61,True,ok,54007800195705823340198961441374619611756556147834087265452811179297836600983,70028789388556135389517729533126597442998676989959990240178439421218436859516,170.183,0.893398,0.106602,0.893398,call_slope,bidask_mid,False,71,50.0,360.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:47:39.700557Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.31575635892899695,0.0,2026-02-06,170.183,170.183,170.183,170.183,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,-0.030928854758918038,0.030928854758918038,2.1259298969947813,0.0,1.8744071782264833,0.6712758836133697,-0.06575257701179317,0.015518979979875521,-1.9929695636585336,1.9929695636585336,-0.031001322277335118,0.031001322277335118,-1.997639169425862,1.997639169425862,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,170.19533318655908,0.2655601659751038,71,71,10.0,10.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.06590663787575707,0.06590663787575707,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,NVDA,nvda-close-above-on-february-6-2026,NVIDIA (NVDA) closes above ___ on February 6?,Will NVIDIA (NVDA) close above $170 on February 6?,199256,1339457,0xa9f2c991cc1190c55d75ac34ce9be27e676d3ed93026c0ba490a321f9390f1d8,2026-02-06 00:00:00+00:00,170.0,0.8816881407407408,0.89,0.525,0.73,0.84,0.475,0.73,True,ok,44253820719480912582883037451278538157949889689394613160890259014514951874517,104221388378766492183457732510208638161027300792854043145783757365406368958540,170.183,0.6647148,0.3352852,0.6647148,call_slope,bidask_mid,False,71,50.0,360.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:47:39.700557Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.31575635892899695,0.0,2026-02-06,170.183,170.183,170.183,170.183,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,-0.0010758916092369274,0.0010758916092369274,0.6843765635619224,0.0,0.6034066998934488,0.21609625184665188,-0.0007363150022946751,0.015518979979875521,-0.06932746937183414,0.06932746937183414,-0.001148359127654035,0.001148359127654035,-0.07399707513916427,0.07399707513916427,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,170.19533318655908,0.2655601659751038,71,71,10.0,10.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.0007859100735188355,0.0007859100735188355,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,NVDA,nvda-close-above-on-february-6-2026,NVIDIA (NVDA) closes above ___ on February 6?,Will NVIDIA (NVDA) close above $175 on February 6?,199256,1339458,0xd931e5bb610d7d3e91eebba0dbf21239e0d7dbccecb3d876243bb19890000339,2026-02-06 00:00:00+00:00,175.0,0.8816881407407408,0.72,0.385,0.6699999999999999,0.95,0.615,0.6699999999999999,True,ok,96734142872296131586100253958678680358916926322573349603220623436873499719151,87207614793440345549428041315497623947036268491256541874367874722855408212521,170.183,0.4113631,0.5886369,0.4113631,call_slope,bidask_mid,False,71,50.0,360.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:47:39.700557Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.31575635892899695,0.0,2026-02-06,170.183,170.183,170.183,170.183,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,0.02791164526401543,0.02791164526401543,-0.3583332454984615,0.0,-0.31593817298913396,-0.1131460008818046,-0.010001670434656412,0.015518979979875521,1.7985489574836935,1.7985489574836935,0.027839177745598298,0.027839177745598298,1.7938793517163618,1.7938793517163618,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,170.19533318655908,0.2655601659751038,71,71,10.0,10.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.009975702913588782,-0.009975702913588782,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,NVDA,nvda-close-above-on-february-6-2026,NVIDIA (NVDA) closes above ___ on February 6?,Will NVIDIA (NVDA) close above $180 on February 6?,199256,1339459,0x728074dfe47078a0f6ffb61910c4239773c195bbbdf7393c97fe404f7eb352fd,2026-02-06 00:00:00+00:00,180.0,0.8816881407407408,0.42,0.235,0.37,0.95,0.7649999999999999,0.37,True,ok,95207885350978560622774763566214997721470228295507913525493460868314558861591,29917685164151936795682159308164927632458256042278086823702983339575566294983,170.183,0.1260091,0.8739909,0.1260091,call_slope,bidask_mid,False,71,50.0,360.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:47:39.700557Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.31575635892899695,0.0,2026-02-06,170.183,170.183,170.183,170.183,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,0.05608252223071171,0.05608252223071171,-1.9367158371362165,0.0,-1.707579385587778,-0.611530341014256,-0.1086159089907633,0.015518979979875521,3.6138020864410927,3.6138020864410927,0.05601005471229455,0.05601005471229455,3.6091324806737597,3.6091324806737597,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,170.19533318655908,0.2655601659751038,71,71,10.0,10.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.10847556000016684,-0.10847556000016684,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,NVDA,nvda-close-above-on-february-6-2026,NVIDIA (NVDA) closes above ___ on February 6?,Will NVIDIA (NVDA) close above $185 on February 6?,199256,1339460,0x38cad3a51d1eae2f5105d7242e92fe8ae2daedc418fd9307e1bdeb2ba7a34092,2026-02-06 00:00:00+00:00,185.0,0.8816881407407408,0.25,0.135,0.23,0.98,0.865,0.22999999999999998,True,ok,79300906109403554149999644126533257616039032763076686040248708971167247667603,18167264480524092012734897290904311573270563420213282583628875257790929530040,170.183,0.0200014,0.9799986,0.0200014,call_slope,bidask_mid,False,71,50.0,360.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:47:39.700557Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.31575635892899695,0.0,2026-02-06,170.183,170.183,170.183,170.183,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,0.08348149641882611,0.08348149641882611,-3.8917488719880633,0.0,-3.4313088271730305,-1.2288444536849819,-0.32488901951984206,0.015518979979875521,5.379315942612339,5.379315942612339,0.08340902890040913,0.08340902890040913,5.374646336845017,5.374646336845017,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,170.19533318655908,0.2655601659751038,71,71,10.0,10.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.324606994136787,-0.324606994136787,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,TSLA,tsla-close-above-on-february-6-2026,Tesla (TSLA) closes above ___ on February 6?,Will Tesla (TSLA) close above $390 on February 6?,199253,1339449,0xa46a114ae62f847205876b79995cab1c0fa3ef21df3cfcedc8483dcaa12e6e34,2026-02-06 00:00:00+00:00,390.0,0.8816881407407408,0.93,0.5700000000000001,0.7200000000000001,0.79,0.43000000000000005,0.72,True,ok,108528321675285057612484958356948540249505935051499986786279208062837182454218,87967500349539883921267830454872347309973277210577839919538001122223759724727,390.3788,0.6400463,0.3599537,0.6400463,call_slope,bidask_mid,False,159,140.0,980.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:47:39.538486Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.3827920232281669,0.0,2026-02-06,390.3788,390.3788,390.3788,390.3788,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,-0.0009708106620803546,0.0009708106620803546,0.575565105419108,0.0,0.5074689276722217,0.2203217312029135,-0.0005587647410622733,0.018813688392795905,-0.051601293792667216,0.051601293792667216,-0.0010432781804976302,0.0010432781804976302,-0.05545314447203877,0.05545314447203877,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,390.40709080794863,2.0,159,159,18.0,18.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.0006004745159395737,0.0006004745159395737,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,TSLA,tsla-close-above-on-february-6-2026,Tesla (TSLA) closes above ___ on February 6?,Will Tesla (TSLA) close above $400 on February 6?,199253,1339450,0xa7ed2349f34da04cd1a693ccc801741b95c4887a60ea90dcca31893cb961a07c,2026-02-06 00:00:00+00:00,400.0,0.8816881407407408,0.81,0.49000000000000005,0.64,0.83,0.51,0.6399999999999999,True,ok,33955824265458566510346518076873761767690293266834070056917659183635582072069,13359218253877302060252482709909486172787355645544831706257566676060519402919,390.3788,0.4727009,0.5272991,0.4727009,call_slope,bidask_mid,False,159,140.0,980.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:47:39.538486Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.3827920232281669,0.0,2026-02-06,390.3788,390.3788,390.3788,390.3788,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,0.024346997322209553,0.024346997322209553,-0.10930509797332338,0.0,-0.09637300860558401,-0.04184111960236146,-0.0026612509276603574,0.018813688392795905,1.2941107992164071,1.2941107992164071,0.024274529803792345,0.024274529803792345,1.2902589485370393,1.2902589485370393,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,390.40709080794863,2.0,159,159,18.0,18.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.0026533298584598807,-0.0026533298584598807,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,TSLA,tsla-close-above-on-february-6-2026,Tesla (TSLA) closes above ___ on February 6?,Will Tesla (TSLA) close above $410 on February 6?,199253,1339452,0x1901fd21133f8c1293c759445feba482595bc024e30c0f83a7f58aa8be59390e,2026-02-06 00:00:00+00:00,410.0,0.8816881407407408,0.62,0.325,0.59,0.97,0.675,0.59,True,ok,76160691403118690724357326666150152410893596261358475677753859570245494084120,39307765459899511803651281674068750499935630020211130850037761052865966417681,390.3788,0.1780129,0.8219871,0.1780129,call_slope,bidask_mid,False,159,140.0,980.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:47:39.538486Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.3827920232281669,0.0,2026-02-06,390.3788,390.3788,390.3788,390.3788,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,0.04903960991258088,0.04903960991258088,-1.5298686819261442,0.0,-1.3488670737449497,-0.5856215280279177,-0.07502416337913238,0.018813688392795905,2.606592013682921,2.606592013682921,0.04896714239416384,0.04896714239416384,2.602740163003562,2.602740163003562,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,390.40709080794863,2.0,159,159,18.0,18.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.07491329759224925,-0.07491329759224925,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,TSLA,tsla-close-above-on-february-6-2026,Tesla (TSLA) closes above ___ on February 6?,Will Tesla (TSLA) close above $420 on February 6?,199253,1339453,0x61cb77632702183b62058657509b35b3a862949865eb26827c9dbe68cf71db28,2026-02-06 00:00:00+00:00,420.0,0.8816881407407408,0.394,0.202,0.384,0.99,0.798,0.384,True,ok,16623838788959980382025331249609602342033956672810565594165677501636910578971,101206448778676030181279500076572585327550137413606347398052970026049319885367,390.3788,0.042003,0.957997,0.042003,call_slope,bidask_mid,False,159,140.0,980.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:47:39.538486Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.3827920232281669,0.0,2026-02-06,390.3788,390.3788,390.3788,390.3788,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,0.07313716149164141,0.07313716149164141,-3.127103602138051,0.0,-2.757130160872771,-1.197030314706513,-0.22870748115066422,0.018813688392795905,3.887444076072129,3.887444076072129,0.07306469397322433,0.07306469397322433,3.8835922253927677,3.8835922253927677,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,390.40709080794863,2.0,159,159,18.0,18.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.22848086771278417,-0.22848086771278417,realized_20d,20,False
2026-02-05 23:50:22.144640+00:00,2026-02-02,2026-02-06,2026-02-08,TSLA,tsla-close-above-on-february-6-2026,Tesla (TSLA) closes above ___ on February 6?,Will Tesla (TSLA) close above $430 on February 6?,199253,1339454,0xfe60d9cdccae21f886abccbd015b35c57fef7e3dbbbb47f41df93320f4cd57c7,2026-02-06 00:00:00+00:00,430.0,0.8816881407407408,0.209,0.1095,0.19899999999999998,0.99,0.8905000000000001,0.19899999999999995,True,ok,49941709487001470665968272911590692250200824078110356486477413351749605039740,52725010599443499829178383658013934018158885088702848793476700520609035625439,390.3788,0.009334,0.990666,0.009334,call_slope,bidask_mid,False,159,140.0,980.0,7.5,2026-02-06T00:50:22.144640+01:00,PRE,2026-02-05T23:47:39.538486Z,2026-02-06 21:00:00+00:00,True,ok,pPM_polymarket_snapshot_v1.0.1,intraday_prepost_1m,2026-02-05T23:50:22.144640+00:00,2026-02-05T23:50:22.144640+00:00,0.3827920232281669,0.0,2026-02-06,390.3788,390.3788,390.3788,390.3788,0.03,0.002415583947234906,0.04914859049082594,0.6321693211309689,0.09666765890183557,0.09666765890183557,-4.66471379669418,0.0,-4.112822834494973,-1.7856152320169092,-0.45092696217351935,0.018813688392795905,5.1381556281569605,5.1381556281569605,0.09659519138341843,0.09659519138341843,5.134303777477597,5.134303777477597,1dte-2026-02-05T23-50-22Z,2026-02-05T23:50:35.129732+00:00,1dte,390.40709080794863,2.0,159,159,18.0,18.0,0,0,0,0,raw,2026-02-06,2026-02-06,-0.4505889219405467,-0.4505889219405467,realized_20d,20,False
